test_artifact_marker_rejects_unresolved_shell_variable_operand (test_architecture_guard.ArchitectureGuardTests.test_artifact_marker_rejects_unresolved_shell_variable_operand) ... ok
   ==> <repo>/src/internal/tls_engine/m8_006_test.cj:8:1:
    | 
8   |   @Test
    |  _^
9   | | class TlsM8006ContextTest {
    | | ...
104 | | }
    | |_^
    | 

warning: unreachable block in 'if' expression
    | 
    |   /* 8.104 */                if(e is AssertException) {
    |  _____________________________________________________^
    | | /* 8.105 */                    throw e
    | | /* 8.106 */                }
    | |____________________________^ unreachable block in 'if' expression
    | 
    # note: this warning can be suppressed by setting the compiler option `-Woff unused`
note: the warning occurs after the macro is expanded
   ==> <repo>/src/internal/tls_engine/m8_006_test.cj:8:1:
    | 
8   |   @Test
    |  _^
9   | | class TlsM8006ContextTest {
    | | ...
104 | | }
    | |_^
    | 

warning: unreachable block in 'if' expression
    | 
    |   /* 8.107 */                if(e is AssertIntermediateException) {
    |  _________________________________________________________________^
    | | /* 8.108 */                    throw e
    | | /* 8.109 */                }
    | |____________________________^ unreachable block in 'if' expression
    | 
    # note: this warning can be suppressed by setting the compiler option `-Woff unused`
note: the warning occurs after the macro is expanded
   ==> <repo>/src/internal/tls_engine/m8_006_test.cj:8:1:
    | 
8   |   @Test
    |  _^
9   | | class TlsM8006ContextTest {
    | | ...
104 | | }
    | |_^
    | 

warning: unreachable block in 'if' expression
    | 
    |   /* 8.110 */                if(e is UnittestTimeoutException) {
    |  ______________________________________________________________^
    | | /* 8.111 */                    throw e
    | | /* 8.112 */                }
    | |____________________________^ unreachable block in 'if' expression
    | 
    # note: this warning can be suppressed by setting the compiler option `-Woff unused`
note: the warning occurs after the macro is expanded
   ==> <repo>/src/internal/tls_engine/m8_006_test.cj:8:1:
    | 
8   |   @Test
    |  _^
9   | | class TlsM8006ContextTest {
    | | ...
104 | | }
    | |_^
    | 

warning: unused variable:'serverName'
   ==> <repo>/src/internal/tls_engine/provider_test.cj:141:9:
    | 
141 |         serverName!: ?HostName
    |         ^^^^^^^^^^ unused variable
    | 
    # note: this warning can be suppressed by setting the compiler option `-Woff unused`

15 warnings generated, 15 warnings printed.
warning: unreachable block in 'if' expression
  ==> <repo>/src/net/dns_client_test.cj:37:28:
   | 
37 |             if (!retained) { tcp.close() }
   |                            ^^^^^^^^^^^^^^^ unreachable block in 'if' expression
   | 
   # note: this warning can be suppressed by setting the compiler option `-Woff unused`

warning: unused expression
  ==> <repo>/src/net/dns_wire_test.cj:99:13:
   | 
99 |             DnsMessageSummary(1u16, 0, false, questionCount: 65536, questions: questions)
   |             ^ unused expression
   | 
   # note: this warning can be suppressed by setting the compiler option `-Woff unused`
note: the warning occurs after the macro is expanded
   ==> <repo>/src/net/dns_wire_test.cj:8:1:
    | 
8   |   @Test
    |  _^
9   | | class DnsWireParserTest {
    | | ...
305 | | }
    | |_^
    | 
note: the code after the macro is expanded as follows
    | 
    |   /* 8.1 */@Attribute[TEST_GENERATED] class DnsWireParserTest <: TestClass {
    |  _^
    | | /* 8.2 */    @Attribute[TestCase_41]
    | | /* 8.3 */    func decodesCompressedTargetsBinaryTxtSoaAndUnknownData(): Unit {
    | | /* 8.4 */        let message = dnsTestHeader(0x1234u16, 0x8180u16, 1, 7, 0, 0)
    | | /* 8.5 */        dnsTestAppendQuestion(message, "Example.COM", 1)
    | | /* 8.6 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 5,[0xC0u8, 0x0Cu8])
    | | /* 8.7 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 12,[0xC0u8, 0x0Cu8])
    | | /* 8.8 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 15,[0u8, 10u8, 0xC0u8, 0x0Cu8])
    | | /* 8.9 */        let srv = ArrayList < Byte >()
    | | /* 8.10 */        for(value in[0u8, 1u8, 0u8, 2u8, 1u8, 187u8]) {
    | | /* 8.11 */            srv.add(value)
    | | /* 8.12 */        }
    | | /* 8.13 */        dnsTestAppendName(srv, "Target.Example")
    | | /* 8.14 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 33, srv.toArray())
    | | /* 8.15 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 16,[3u8, 0u8, 255u8, 65u8, 0u8])
    | | /* 8.16 */        let soa = ArrayList < Byte >()
    | | /* 8.17 */        soa.add(0xC0u8)
    | | /* 8.18 */        soa.add(0x0Cu8)
    | | /* 8.19 */        soa.add(0xC0u8)
    | | /* 8.20 */        soa.add(0x0Cu8)
    | | /* 8.21 */        for(value in[1u32, 2u32, 3u32, 4u32, 30u32]) {
    | | /* 8.22 */            dnsTestAppendU32(soa, value)
    | | /* 8.23 */        }
    | | /* 8.24 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 6, soa.toArray())
    | | /* 8.25 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 65280,[0xDEu8, 0xADu8])
    | | /* 8.26 */        let summary = DnsMessageParser().parse(message.toArray())
    | | /* 8.27 */        expectEqual("summary.transactionId", "0x1234u16", summary.transactionId, 0x1234u16, isDelta: false)
    | | /* 8.28 */        expectEqual("summary.isResponse", "true", summary.isResponse, true, isDelta: false)
    | | /* 8.29 */        expectEqual("summary.opcode", "0", summary.opcode, 0, isDelta: false)
    | | /* 8.30 */        expectEqual("summary.questions[0].name", "\"example.com\"", summary.questions[0].name, "example.com", isDelta: false)
    | | /* 8.31 */        expectEqual("summary.records.size", "7", summary.records.size, 7, isDelta: false)
    | | /* 8.32 */        expectEqual("dnsTestTarget(summary.records[0])", "\"example.com\"", dnsTestTarget(summary.records[0]), "example.com", isDelta: false)
    | | /* 8.33 */        expectEqual("dnsTestTarget(summary.records[1])", "\"example.com\"", dnsTestTarget(summary.records[1]), "example.com", isDelta: false)
    | | /* 8.34 */        expectEqual("dnsTestTarget(summary.records[2])", "\"example.com\"", dnsTestTarget(summary.records[2]), "example.com", isDelta: false)
    | | /* 8.35 */        expectEqual("dnsTestTarget(summary.records[3])", "\"target.example\"", dnsTestTarget(summary.records[3]), "target.example", isDelta: false)
    | | /* 8.36 */        expectEqual("summary.records[4].data()", "[3u8, 0u8, 255u8, 65u8, 0u8]", summary.records[4].data(),[3u8, 0u8, 255u8, 65u8, 0u8], isDelta: false)
    | | /* 8.37 */        match(summary.records[5].soaMinimum) {
    | | /* 8.38 */            case Some(value) => expectEqual("value", "30u32", value, 30u32, isDelta: false)
    | | /* 8.39 */            case None => fail("SOA minimum was not decoded")
    | | /* 8.40 */        }
    | | /* 8.41 */        match(summary.records[6].recordType) {
    | | /* 8.42 */            case DnsRecordType.Unknown(value) => expectEqual("value", "65280", value, 65280, isDelta: false)
    | | /* 8.43 */            case _ => fail("unknown record type was not preserved")
    | | /* 8.44 */        }
    | | /* 8.45 */        expectEqual("summary.records[6].data()", "[0xDEu8, 0xADu8]", summary.records[6].data(),[0xDEu8, 0xADu8], isDelta: false)
    | | /* 8.46 */    }
    | | /* 8.47 */    
    | | /* 8.48 */    @Attribute[TestCase_42]
    | | /* 8.49 */    func recordOrderMakesAnswerAuthorityAndAdditionalBoundariesExplicit(): Unit {
    | | /* 8.50 */        let message = dnsTestHeader(7u16, 0x8180u16, 1, 1, 1, 1)
    | | /* 8.51 */        dnsTestAppendQuestion(message, "ordered.example", 1)
    | | /* 8.52 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 1,[1u8, 1u8, 1u8, 1u8])
    | | /* 8.53 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 1,[2u8, 2u8, 2u8, 2u8])
    | | /* 8.54 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 1,[3u8, 3u8, 3u8, 3u8])
    | | /* 8.55 */        let summary = DnsMessageParser().parse(message.toArray())
    | | /* 8.56 */        expectEqual("summary.answerCount", "1", summary.answerCount, 1, isDelta: false)
    | | /* 8.57 */        expectEqual("summary.authorityCount", "1", summary.authorityCount, 1, isDelta: false)
    | | /* 8.58 */        expectEqual("summary.additionalCount", "1", summary.additionalCount, 1, isDelta: false)
    | | /* 8.59 */        expectEqual("summary.records[0].data()", "[1u8, 1u8, 1u8, 1u8]", summary.records[0].data(),[1u8, 1u8, 1u8, 1u8], isDelta: false)
    | | /* 8.60 */        expectEqual("summary.records[summary.answerCount].data()", "[2u8, 2u8, 2u8, 2u8]", summary.records[summary.answerCount].data(),[2u8, 2u8, 2u8, 2u8], isDelta: false)
    | | /* 8.61 */        expectEqual("summary.records[summary.answerCount + summary.authorityCount].data()", "[3u8, 3u8, 3u8, 3u8]", summary.records[summary.answerCount + summary.authorityCount].data(),[3u8, 3u8, 3u8, 3u8], isDelta: false)
    | | /* 8.62 */    }
    | | /* 8.63 */    
    | | /* 8.64 */    @Attribute[TestCase_43]
    | | /* 8.65 */    func summariesAndRecordsOwnParserAndConstructorInputs(): Unit {
    | | /* 8.66 */        let message = dnsTestHeader(9u16, 0x8180u16, 1, 1, 0, 0)
    | | /* 8.67 */        dnsTestAppendQuestion(message, "owned.example", 1)
    | | /* 8.68 */        dnsTestAppendRecord(message,[0xC0u8, 0x0Cu8], 1,[10u8, 20u8, 30u8, 40u8])
    | | /* 8.69 */        let wire = message.toArray()
    | | /* 8.70 */        let summary = DnsMessageParser().parse(wire)
    | | /* 8.71 */        wire[wire.size - 1] = 99u8
    | | /* 8.72 */        let returnedData = summary.records[0].data()
    | | /* 8.73 */        returnedData[0] = 99u8
    | | /* 8.74 */        let supplied =[summary.records[0]]
    | | /* 8.75 */        let constructed = DnsMessageSummary(9u16, 1, false, records: supplied)
    | | /* 8.76 */        supplied[0] = DnsRecord("changed.example", DnsRecordType.A, 1u16, 0u32,[9u8, 9u8, 9u8, 9u8])
    | | /* 8.77 */        expectEqual("summary.records[0].name", "\"owned.example\"", summary.records[0].name, "owned.example", isDelta: false)
    | | /* 8.78 */        expectEqual("summary.records[0].data()", "[10u8, 20u8, 30u8, 40u8]", summary.records[0].data(),[10u8, 20u8, 30u8, 40u8], isDelta: false)
    | | /* 8.79 */        expectEqual("constructed.records[0].name", "\"owned.example\"", constructed.records[0].name, "owned.example", isDelta: false)
    | | /* 8.80 */    }
    | | /* 8.81 */    
    | | /* 8.82 */    @Attribute[TestCase_44]
    | | /* 8.83 */    func publicSummaryRejectsCountsBeyondWireAndCombinedRecordBounds(): Unit {
    | | /* 8.84 */        let wire = dnsTestHeader(1u16, 0x8180u16, 1, 1, 0, 0)
    | | /* 8.85 */        dnsTestAppendQuestion(wire, "limit.test", 1)
    | | /* 8.86 */        dnsTestAppendRecord(wire,[0xC0u8, 0x0Cu8], 1,[127u8, 0u8, 0u8, 1u8])
    | | /* 8.87 */        let parsed = DnsMessageParser().parse(wire.toArray())
    | | /* 8.88 */        let questions = Array < DnsQuestion >(65536, repeat: parsed.questions[0])
    | | /* 8.89 */        let records = Array < DnsRecord >(65536, repeat: parsed.records[0])
    | | /* 8.90 */        try {
    | | /* 8.91 */            try {
    | | /* 8.92 */                assertEqual("true", "true", true, true)
    | | /* 8.93 */                DnsMessageSummary(1u16, 0, false, questionCount: 65536, questions: questions)
    | | /* 8.94 */                fail("@AssertThrows: Expected 'IllegalArgumentException' was not caught.")
    | | /* 8.95 */            } catch(e: IllegalArgumentException) {
    | | /* 8.96 */                if(e is AssertException) {
    | | /* 8.97 */                    throw e
    | | /* 8.98 */                }
    | | /* 8.99 */                if(e is AssertIntermediateException) {
    | | /* 8.100 */                    throw e
    | | /* 8.101 */                }
    | | /* 8.102 */                if(e is UnittestTimeoutException) {
    | | /* 8.103 */                    throw e
    | | /* 8.104 */                }
    | | /* 8.105 */                e
    | | /* 8.106 */            }
    | | /* 8.107 */        } catch(e: Exception) {
    | | /* 8.108 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.109 */                throw e
    | | /* 8.110 */            }
    | | /* 8.111 */            assertCaughtUnexpectedE("@AssertThrows(IllegalArgumentException)", "IllegalArgumentException", e.toString())
    | | /* 8.112 */        }
    | | /* 8.113 */        try {
    | | /* 8.114 */            try {
    | | /* 8.115 */                assertEqual("true", "true", true, true)
    | | /* 8.116 */                DnsMessageSummary(1u16, 65536, false, records: records)
    | | /* 8.117 */                fail("@AssertThrows: Expected 'IllegalArgumentException' was not caught.")
    | | /* 8.118 */            } catch(e: IllegalArgumentException) {
    | | /* 8.119 */                if(e is AssertException) {
    | | /* 8.120 */                    throw e
    | | /* 8.121 */                }
    | | /* 8.122 */                if(e is AssertIntermediateException) {
    | | /* 8.123 */                    throw e
    | | /* 8.124 */                }
    | | /* 8.125 */                if(e is UnittestTimeoutException) {
    | | /* 8.126 */                    throw e
    | | /* 8.127 */                }
    | | /* 8.128 */                e
    | | /* 8.129 */            }
    | | /* 8.130 */        } catch(e: Exception) {
    | | /* 8.131 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.132 */                throw e
    | | /* 8.133 */            }
    | | /* 8.134 */            assertCaughtUnexpectedE("@AssertThrows(IllegalArgumentException)", "IllegalArgumentException", e.toString())
    | | /* 8.135 */        }
    | | /* 8.136 */        try {
    | | /* 8.137 */            try {
    | | /* 8.138 */                assertEqual("true", "true", true, true)
    | | /* 8.139 */                DnsMessageSummary(1u16, 32768, false, authorityCount: 32768, records: records)
    | | /* 8.140 */                fail("@AssertThrows: Expected 'IllegalArgumentException' was not caught.")
    | | /* 8.141 */            } catch(e: IllegalArgumentException) {
    | | /* 8.142 */                if(e is AssertException) {
    | | /* 8.143 */                    throw e
    | | /* 8.144 */                }
    | | /* 8.145 */                if(e is AssertIntermediateException) {
    | | /* 8.146 */                    throw e
    | | /* 8.147 */                }
    | | /* 8.148 */                if(e is UnittestTimeoutException) {
    | | /* 8.149 */                    throw e
    | | /* 8.150 */                }
    | | /* 8.151 */                e
    | | /* 8.152 */            }
    | | /* 8.153 */        } catch(e: Exception) {
    | | /* 8.154 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.155 */                throw e
    | | /* 8.156 */            }
    | | /* 8.157 */            assertCaughtUnexpectedE("@AssertThrows(IllegalArgumentException)", "IllegalArgumentException", e.toString())
    | | /* 8.158 */        }
    | | /* 8.159 */        let bounded = DnsMessageSummary(1u16, 32768, false, authorityCount: 32767, records: Array < DnsRecord >(65535, repeat: parsed.records[0]))
    | | /* 8.160 */        expectEqual("bounded.records[65534].data()", "[127u8, 0u8, 0u8, 1u8]", bounded.records[65534].data(),[127u8, 0u8, 0u8, 1u8], isDelta: false)
    | | /* 8.161 */    }
    | | /* 8.162 */    
    | | /* 8.163 */    @Attribute[TestCase_45]
    | | /* 8.164 */    func parserPreservesQuestionIdentityAndRejectsIncompleteRecords(): Unit {
    | | /* 8.165 */        let wire = dnsTestHeader(0xBEEFu16, 0x0100u16, 1, 0, 0, 0)
    | | /* 8.166 */        dnsTestAppendQuestion(wire, "_HTTPS._TCP.Example.COM", 33)
    | | /* 8.167 */        let query = wire.toArray()
    | | /* 8.168 */        let parsedQuery = DnsMessageParser().parse(query)
    | | /* 8.169 */        expectEqual("! parsedQuery.isResponse", "true", ! parsedQuery.isResponse, true, isDelta: false)
    | | /* 8.170 */        expectEqual("parsedQuery.opcode", "0", parsedQuery.opcode, 0, isDelta: false)
    | | /* 8.171 */        expectEqual("parsedQuery.questionCount", "1", parsedQuery.questionCount, 1, isDelta: false)
    | | /* 8.172 */        expectEqual("parsedQuery.questions[0].name", "\"_https._tcp.example.com\"", parsedQuery.questions[0].name, "_https._tcp.example.com", isDelta: false)
    | | /* 8.173 */        expectEqual("match(parsedQuery.questions[0].recordType) {\n    case DnsRecordType.SRV => true\n    case _ => false\n}", "true", match(parsedQuery.questions[0].recordType) {
    | | /* 8.174 */            case DnsRecordType.SRV => true
    | | /* 8.175 */            case _ => false
    | | /* 8.176 */        }, true, isDelta: false)
    | | /* 8.177 */        expectEqual("parsedQuery.questions[0].recordClass", "1u16", parsedQuery.questions[0].recordClass, 1u16, isDelta: false)
    | | /* 8.178 */        let opcodeMessage = dnsTestHeader(1u16, 0x9000u16, 0, 0, 0, 0)
    | | /* 8.179 */        let opcodeSummary = DnsMessageParser().parse(opcodeMessage.toArray())
    | | /* 8.180 */        expectEqual("opcodeSummary.isResponse", "true", opcodeSummary.isResponse, true, isDelta: false)
    | | /* 8.181 */        expectEqual("opcodeSummary.opcode", "2", opcodeSummary.opcode, 2, isDelta: false)
    | | /* 8.182 */        let truncated = query.clone()
    | | /* 8.183 */        truncated[2] = 0x83u8
    | | /* 8.184 */        truncated[3] = 0x00u8
    | | /* 8.185 */        truncated[6] = 0u8
    | | /* 8.186 */        truncated[7] = 1u8
    | | /* 8.187 */        try {
    | | /* 8.188 */            try {
    | | /* 8.189 */                assertEqual("true", "true", true, true)
    | | /* 8.190 */                DnsMessageParser().parse(truncated)
    | | /* 8.191 */                fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.192 */            } catch(e: api.ResolveException) {
    | | /* 8.193 */                if(e is AssertException) {
    | | /* 8.194 */                    throw e
    | | /* 8.195 */                }
    | | /* 8.196 */                if(e is AssertIntermediateException) {
    | | /* 8.197 */                    throw e
    | | /* 8.198 */                }
    | | /* 8.199 */                if(e is UnittestTimeoutException) {
    | | /* 8.200 */                    throw e
    | | /* 8.201 */                }
    | | /* 8.202 */                e
    | | /* 8.203 */            }
    | | /* 8.204 */        } catch(e: Exception) {
    | | /* 8.205 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.206 */                throw e
    | | /* 8.207 */            }
    | | /* 8.208 */            assertCaughtUnexpectedE("@AssertThrows(api.ResolveException)", "api.ResolveException", e.toString())
    | | /* 8.209 */        }
    | | /* 8.210 */    }
    | | /* 8.211 */    
    | | /* 8.212 */    @Attribute[TestCase_46]
    | | /* 8.213 */    func asciiNameProfileRejectsAmbiguousLabels(): Unit {
    | | /* 8.214 */        for(invalid in["a..b", "-bad.example", "bad-.example", "bad label", "a/b", "é.example"]) {
    | | /* 8.215 */            let wire = dnsTestHeader(1u16, 0x8180u16, 1, 0, 0, 0)
    | | /* 8.216 */            dnsTestAppendQuestion(wire, invalid, 1)
    | | /* 8.217 */            try {
    | | /* 8.218 */                try {
    | | /* 8.219 */                    assertEqual("true", "true", true, true)
    | | /* 8.220 */                    DnsMessageParser().parse(wire.toArray())
    | | /* 8.221 */                    fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.222 */                } catch(e: api.ResolveException) {
    | | /* 8.223 */                    if(e is AssertException) {
    | | /* 8.224 */                        throw e
    | | /* 8.225 */                    }
    | | /* 8.226 */                    if(e is AssertIntermediateException) {
    | | /* 8.227 */                        throw e
    | | /* 8.228 */                    }
    | | /* 8.229 */                    if(e is UnittestTimeoutException) {
    | | /* 8.230 */                        throw e
    | | /* 8.231 */                    }
    | | /* 8.232 */                    e
    | | /* 8.233 */                }
    | | /* 8.234 */            } catch(e: Exception) {
    | | /* 8.235 */                if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.236 */                    throw e
    | | /* 8.237 */                }
    | | /* 8.238 */                assertCaughtUnexpectedE("@AssertThrows(api.ResolveException)", "api.ResolveException", e.toString())
    | | /* 8.239 */            }
    | | /* 8.240 */        }
    | | /* 8.241 */        let message = dnsTestHeader(3u16, 0x8180u16, 1, 0, 0, 0)
    | | /* 8.242 */        message.add(3u8)
    | | /* 8.243 */        message.add(b'a')
    | | /* 8.244 */        message.add(b'.')
    | | /* 8.245 */        message.add(b'b')
    | | /* 8.246 */        message.add(0u8)
    | | /* 8.247 */        dnsTestAppendU16(message, 1)
    | | /* 8.248 */        dnsTestAppendU16(message, 1)
    | | /* 8.249 */        try {
    | | /* 8.250 */            try {
    | | /* 8.251 */                assertEqual("true", "true", true, true)
    | | /* 8.252 */                DnsMessageParser().parse(message.toArray())
    | | /* 8.253 */                fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.254 */            } catch(e: api.ResolveException) {
    | | /* 8.255 */                if(e is AssertException) {
    | | /* 8.256 */                    throw e
    | | /* 8.257 */                }
    | | /* 8.258 */                if(e is AssertIntermediateException) {
    | | /* 8.259 */                    throw e
    | | /* 8.260 */                }
    | | /* 8.261 */                if(e is UnittestTimeoutException) {
    | | /* 8.262 */                    throw e
    | | /* 8.263 */                }
    | | /* 8.264 */                e
    | | /* 8.265 */            }
    | | /* 8.266 */        } catch(e: Exception) {
    | | /* 8.267 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.268 */                throw e
    | | /* 8.269 */            }
    | | /* 8.270 */            assertCaughtUnexpectedE("@AssertThrows(api.ResolveException)", "api.ResolveException", e.toString())
    | | /* 8.271 */        }
    | | /* 8.272 */    }
    | | /* 8.273 */    
    | | /* 8.274 */    @Attribute[TestCase_47]
    | | /* 8.275 */    func compressionLoopsForwardPointersAndOutOfRangePointersAreRejected(): Unit {
    | | /* 8.276 */        for(name in[[0xC0u8, 0x0Cu8],[0xC0u8, 0x0Eu8],[0xFFu8, 0xFFu8]]) {
    | | /* 8.277 */            let message = dnsTestHeader(1u16, 0x8180u16, 1, 0, 0, 0)
    | | /* 8.278 */            for(value in name) {
    | | /* 8.279 */                message.add(value)
    | | /* 8.280 */            }
    | | /* 8.281 */            try {
    | | /* 8.282 */                try {
    | | /* 8.283 */                    assertEqual("true", "true", true, true)
    | | /* 8.284 */                    DnsMessageParser().parse(message.toArray())
    | | /* 8.285 */                    fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.286 */                } catch(e: api.ResolveException) {
    | | /* 8.287 */                    if(e is AssertException) {
    | | /* 8.288 */                        throw e
    | | /* 8.289 */                    }
    | | /* 8.290 */                    if(e is AssertIntermediateException) {
    | | /* 8.291 */                        throw e
    | | /* 8.292 */                    }
    | | /* 8.293 */                    if(e is UnittestTimeoutException) {
    | | /* 8.294 */                        throw e
    | | /* 8.295 */                    }
    | | /* 8.296 */                    e
    | | /* 8.297 */                }
    | | /* 8.298 */            } catch(e: Exception) {
    | | /* 8.299 */                if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.300 */                    throw e
    | | /* 8.301 */                }
    | | /* 8.302 */                assertCaughtUnexpectedE("@AssertThrows(api.ResolveException)", "api.ResolveException", e.toString())
    | | /* 8.303 */            }
    | | /* 8.304 */        }
    | | /* 8.305 */    }
    | | /* 8.306 */    
    | | /* 8.307 */    @Attribute[TestCase_48]
    | | /* 8.308 */    func expandedNameAndSectionCountsRespectConfiguredBounds(): Unit {
    | | /* 8.309 */        let question = dnsTestHeader(1u16, 0x8180u16, 1, 0, 0, 0)
    | | /* 8.310 */        dnsTestAppendQuestion(question, "abcd", 1)
    | | /* 8.311 */        try {
    | | /* 8.312 */            try {
    | | /* 8.313 */                assertEqual("true", "true", true, true)
    | | /* 8.314 */                DnsMessageParser(limits: DnsParserLimits(maximumNameBytes: 3)).parse(question.toArray())
    | | /* 8.315 */                fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.316 */            } catch(e: api.ResolveException) {
    | | /* 8.317 */                if(e is AssertException) {
    | | /* 8.318 */                    throw e
    | | /* 8.319 */                }
    | | /* 8.320 */                if(e is AssertIntermediateException) {
    | | /* 8.321 */                    throw e
    | | /* 8.322 */                }
    | | /* 8.323 */                if(e is UnittestTimeoutException) {
    | | /* 8.324 */                    throw e
    | | /* 8.325 */                }
    | | /* 8.326 */                e
    | | /* 8.327 */            }
    | | /* 8.328 */        } catch(e: Exception) {
    | | /* 8.329 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.330 */                throw e
    | | /* 8.331 */            }
    | | /* 8.332 */            assertCaughtUnexpectedE("@AssertThrows(api.ResolveException)", "api.ResolveException", e.toString())
    | | /* 8.333 */        }
    | | /* 8.334 */        let tooManyQuestions = dnsTestHeader(1u16, 0x8180u16, 2, 0, 0, 0)
    | | /* 8.335 */        try {
    | | /* 8.336 */            try {
    | | /* 8.337 */                assertEqual("true", "true", true, true)
    | | /* 8.338 */                DnsMessageParser(limits: DnsParserLimits(maximumQuestions: 1)).parse(tooManyQuestions.toArray())
    | | /* 8.339 */                fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.340 */            } catch(e: api.ResolveException) {
    | | /* 8.341 */                if(e is AssertException) {
    | | /* 8.342 */                    throw e
    | | /* 8.343 */                }
    | | /* 8.344 */                if(e is AssertIntermediateException) {
    | | /* 8.345 */                    throw e
    | | /* 8.346 */                }
    | | /* 8.347 */                if(e is UnittestTimeoutException) {
    | | /* 8.348 */                    throw e
    | | /* 8.349 */                }
    | | /* 8.350 */                e
    | | /* 8.351 */            }
    | | /* 8.352 */        } catch(e: Exception) {
    | | /* 8.353 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.354 */                throw e
    | | /* 8.355 */            }
    | | /* 8.356 */            assertCaughtUnexpectedE("@AssertThrows(api.ResolveException)", "api.ResolveException", e.toString())
    | | /* 8.357 */        }
    | | /* 8.358 */        let tooManyRecords = dnsTestHeader(1u16, 0x8180u16, 0, 2, 0, 0)
    | | /* 8.359 */        try {
    | | /* 8.360 */            try {
    | | /* 8.361 */                assertEqual("true", "true", true, true)
    | | /* 8.362 */                DnsMessageParser(limits: DnsParserLimits(maximumRecords: 1)).parse(tooManyRecords.toArray())
    | | /* 8.363 */                fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.364 */            } catch(e: api.ResolveException) {
    | | /* 8.365 */                if(e is AssertException) {
    | | /* 8.366 */                    throw e
    | | /* 8.367 */                }
    | | /* 8.368 */                if(e is AssertIntermediateException) {
    | | /* 8.369 */                    throw e
    | | /* 8.370 */                }
    | | /* 8.371 */                if(e is UnittestTimeoutException) {
    | | /* 8.372 */                    throw e
    | | /* 8.373 */                }
    | | /* 8.374 */                e
    | | /* 8.375 */            }
    | | /* 8.376 */        } catch(e: Exception) {
    | | /* 8.377 */            if(e is AssertException || e is AssertIntermediateException || e is UnittestTimeoutException) {
    | | /* 8.378 */                throw e
    | | /* 8.379 */            }
    | | /* 8.380 */            assertCaughtUnexpectedE("@AssertThrows(api.ResolveException)", "api.ResolveException", e.toString())
    | | /* 8.381 */        }
    | | /* 8.382 */        let chained = dnsTestHeader(1u16, 0x8180u16, 1, 2, 0, 0)
    | | /* 8.383 */        dnsTestAppendQuestion(chained, "chain.example", 1)
    | | /* 8.384 */        let firstOwner = chained.size
    | | /* 8.385 */        dnsTestAppendRecord(chained,[0xC0u8, 0x0Cu8], 65000, Array < Byte >())
    | | /* 8.386 */        dnsTestAppendRecord(chained, dnsTestPointer(firstOwner), 65000, Array < Byte >())
    | | /* 8.387 */        try {
    | | /* 8.388 */            try {
    | | /* 8.389 */                assertEqual("true", "true", true, true)
    | | /* 8.390 */                DnsMessageParser(limits: DnsParserLimits(maximumIndirections: 1)).parse(chained.toArray())
    | | /* 8.391 */                fail("@AssertThrows: Expected 'api.ResolveException' was not caught.")
    | | /* 8.392 */            } catch(e: api.ResolveException) {
    | | /* 8.393 */                if(e is AssertException) {
    | | /* 8.394 */                    throw e
    | | /* 8.395 */                }
    | | /* 8.396 */                if(e is AssertIntermediateException) {
    | | /* 8.397 */                    throw e
    | | /* 8.398 */                }
    | | /* 8.399 */                if(e is UnittestTimeoutException) {
    | | /* 8.400 */                    throw e
    | | /* 8.401 */                }
    | | /* 8.402 */                e
    | | /* 8.403 */            }
    | | /* 8.404 */        } catch(e: Exception) {
